NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,BUREAU_LOAN_COUNT,BUREAU_TOTAL_CREDIT,BUREAU_TOTAL_DEBT,BUREAU_TOTAL_OVERDUE,BUREAU_MAX_OVERDUE_DAYS,BUREAU_AVG_DAYS_CREDIT,BUREAU_AVG_ANNUITY,BUREAU_ACTIVE_LOAN_COUNT,BUREAU_CLOSED_LOAN_COUNT,BUREAU_DEBT_CREDIT_RATIO,BUREAU_OVERDUE_CREDIT_RATIO,BUREAU_ACTIVE_RATIO,PREV_APP_COUNT,PREV_AVG_APPLICATION,PREV_AVG_CREDIT,PREV_AVG_ANNUITY,PREV_AVG_DOWN_PAYMENT,PREV_AVG_DOWN_PAYMENT_RATE,PREV_AVG_CNT_PAYMENT,PREV_AVG_DAYS_DECISION,PREV_APPROVED_COUNT,PREV_REFUSED_COUNT,PREV_APPROVAL_RATIO,INSTAL_COUNT,INST_AVG_DELAY,INST_MAX_DELAY,INST_LATE_RATIO,INST_AVG_UNDERPAY,INST_TOTAL_UNDERPAY,INST_UNDERPAID_RATIO,INST_TOTAL_INSTAL_AMT,INST_TOTAL_PAID_AMT,INST_PAYMENT_RATIO,TARGET
Cash loans,M,Y,Y,0,270000.0,790830.0,57676.5,675000.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.04622,-9994,-1796,-4668.0,-2661,1.0,1,1,0,1,0,1,0,1.0,1,1,WEDNESDAY,11,0,1,1,0,0,0,Military,0.6003959050009468,0.6850109901296888,0.524496446363472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-849.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,675000.0,0.0,0.0,0.0,-195.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,53599.5,53329.5,5542.92,5364.0,0.0995320373868253,12.0,-849.0,1.0,0.0,1.0,31.0,17.0,129.0,0.6129032258064516,1251.6270967741937,38800.44,0.45161290322580644,108212.085,69411.645,0.6414407873205659,0
Revolving loans,M,N,Y,0,90000.0,180000.0,9000.0,180000.0,Unaccompanied,Working,Higher education,Single / not married,With parents,0.030755,-10341,-1010,-4799.0,-3015,0.0,1,1,0,1,0,0,Laborers,1.0,2,2,TUESDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.2979135090150507,0.5027790378786304,0.0,0.1505,0.0838,0.9831,0.7688,0.0188,0.16,0.1379,0.3333,0.375,0.0872,0.121,0.1412,0.0077,0.0061,0.1534,0.087,0.9831,0.7779,0.019,0.1611,0.1379,0.3333,0.375,0.0892,0.1322,0.1471,0.0078,0.0065,0.152,0.0838,0.9831,0.7719,0.0189,0.16,0.1379,0.3333,0.375,0.0887,0.1231,0.1437,0.0078,0.0063,reg oper account,block of flats,0.1227,Panel,No,0.0,0.0,0.0,0.0,-599.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,107977.5,112527.0,21855.78,12145.5,0.1039669070716359,6.0,-443.5,2.0,0.0,1.0,10.0,-19.0,-2.0,0.0,-5850.0,-58500.0,0.0,252855.76499999998,311355.765,1.231357192904026,0
Cash loans,F,N,Y,0,292500.0,665892.0,24592.5,477000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.025164,-15280,-2668,-5266.0,-3787,0.0,1,1,0,1,0,1,0,2.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,Business Entity Type 3,0.0,0.479987342189869,0.4101025731788671,0.0124,0.0,0.9697,0.0,0.0,0.0,0.069,0.0417,0.0,0.0,0.0,0.0149,0.0,0.0,0.0126,0.0,0.9697,0.0,0.0,0.0,0.069,0.0417,0.0,0.0,0.0,0.0155,0.0,0.0,0.0125,0.0,0.9697,0.0,0.0,0.0,0.069,0.0417,0.0,0.0,0.0,0.0152,0.0,0.0,0,block of flats,0.0117,Others,No,0.0,0.0,0.0,0.0,-1634.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,9.0,3545085.42,2054371.5,0.0,0.0,-1399.3333333333333,0.0,5.0,4.0,0.5794984483053726,0.0,0.5555555555555556,22.0,155864.6590909091,161788.29545454544,18985.752,4684.5,0.06283755152380639,22.6,-558.1818181818181,8.0,8.0,0.36363636363636365,71.0,-5.042253521126761,9.0,0.2112676056338028,1761.3430985915493,125055.36,0.16901408450704225,2104904.3850000002,1979849.025,0.940588579276488,0
Cash loans,F,N,Y,0,112500.0,512064.0,25033.5,360000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.008575,-11144,-1104,-7846.0,-2904,0.0,1,1,0,1,0,0,Private service staff,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Services,0.2744223724911185,0.6273004007953609,0.0,0.3670000000000001,0.3751,0.9901,0.0,0.0,0.28,0.4828,0.375,0.0,0.1569,0.0,0.2574,0.0,0.0,0.3739,0.3893,0.9901,0.0,0.0,0.282,0.4828,0.375,0.0,0.1604,0.0,0.2682,0.0,0.0,0.3706,0.3751,0.9901,0.0,0.0,0.28,0.4828,0.375,0.0,0.1596,0.0,0.262,0.0,0.0,0,block of flats,0.3388,Block,No,2.0,0.0,2.0,0.0,-397.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,5.0,1.0,94959.0,8339.355,0.0,0.0,-889.0,0.0,1.0,0.0,0.08782058572647142,0.0,1.0,8.0,89138.25,92851.3125,8613.954,0.0,0.0,15.6,-222.125,2.0,3.0,0.25,12.0,-18.5,-4.0,0.0,0.0,0.0,0.0,78613.605,78613.605,1.0,0
Cash loans,F,N,N,0,90000.0,199008.0,20893.5,180000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.010032,-12974,-4404,-7123.0,-4464,0.0,1,1,1,1,0,0,Laborers,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 2,0.0,0.5594667916353414,0.7981372313187245,0.0928,0.0,0.9801,0.0,0.0,0.0,0.2069,0.1667,0.0,0.0,0.0,0.0602,0.0,0.0436,0.0945,0.0,0.9801,0.0,0.0,0.0,0.2069,0.1667,0.0,0.0,0.0,0.0627,0.0,0.0461,0.0937,0.0,0.9801,0.0,0.0,0.0,0.2069,0.1667,0.0,0.0,0.0,0.0613,0.0,0.0445,0,block of flats,0.0684,Panel,No,0.0,0.0,0.0,0.0,-2766.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,592132.5,0.0,0.0,0.0,-1812.875,0.0,1.0,7.0,0.0,0.0,0.125,5.0,130142.7,140661.0,17011.764,2689.875,0.0267398105587595,10.8,-1186.2,3.0,2.0,0.6,22.0,-18.318181818181817,-7.0,0.0,0.0,0.0,0.0,422786.52,422786.52,1.0,0
Cash loans,M,Y,N,1,360000.0,733315.5,39069.0,679500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.015221,-11694,-2060,-3557.0,-3557,3.0,1,1,0,1,0,0,Drivers,3.0,2,2,THURSDAY,10,0,0,0,1,1,0,Self-employed,0.0,0.3217448956617718,0.4118485559242397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,2.0,0.0,2.0,0.0,-697.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,4489092.0,2438748.0,0.0,0.0,-641.4444444444445,0.0,3.0,5.0,0.5432608643351484,0.0,0.3333333333333333,4.0,348917.52375,383785.875,20679.495,2.0475,8.598717724835e-05,18.0,-1245.25,3.0,0.0,0.75,21.0,-18.142857142857142,0.0,0.0,-28104.15642857143,-590187.285,0.0,1715314.5,2305501.785,1.3440694315823718,0
"Cash loans,F,N,Y,0,135000.0,1125000.0,32895.0,1125000.0,Unaccompanied,State servant,Higher education,Married,House / apartment,0.0196889999999999,-15997,-4585,-5735.0,-4067,0.0,1,1,0,1,0,0,Core staff,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Security Ministries,0.0,0.1724975081477771,0.0,0.0825,0.0804,0.9762,0.6736,0.0056,0.0,0.1379,0.1667,0.2083,0.038,0.0672,0.0637,0.0,0.0,0.084,0.0835,0.9762,0.6864,0.0057,0.0,0.1379,0.1667,0.2083,0.0389,0.0735,0.0664,0.0,0.0,0.0833,0.0804,0.9762,0.6779999999999999,0.0057,0.0,0.1379,0.1667,0.2083,0.0387,0.0684,0.0648,0.0,0.0,reg oper account,block of flats,0.0532,""Stone, brick"",No,0.0,0.0,0.0,0.0,-3019.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,367200.0,367200.0,18984.24,0.0,0.0,24.0,-1038.0,1.0,0.0,1.0,35.0,-7.3428571428571425,10.0,0.2571428571428571,3934.902857142858,137721.60000000003,0.45714285714285713,636122.4750000001,498400.875,0.7834982956701851,0"
"Cash loans,F,N,N,0,112500.0,450000.0,44509.5,450000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.008575,-12158,-1275,-6265.0,-2009,0.0,1,1,1,1,1,0,Sales staff,2.0,2,2,MONDAY,19,0,0,0,0,0,0,Self-employed,0.0,0.6631580756296298,0.6785676886853644,0.0948,0.0792,0.9861,0.8096,0.0,0.0,0.1724,0.1667,0.0,0.0888,0.0,0.0582,0.0,0.0,0.0966,0.0822,0.9861,0.8171,0.0,0.0,0.1724,0.1667,0.0,0.0908,0.0,0.0606,0.0,0.0,0.0958,0.0792,0.9861,0.8121,0.0,0.0,0.1724,0.1667,0.0,0.0903,0.0,0.0592,0.0,0.0,reg oper account,block of flats,0.0749,""Stone, brick"",No,0.0,0.0,0.0,0.0,-1285.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,822305.16,0.0,0.0,0.0,-1292.5384615384614,0.0,1.0,12.0,0.0,0.0,0.07692307692307693,2.0,37001.25,40281.75,5283.0,0.0,0.0,9.0,-2104.5,2.0,0.0,1.0,20.0,-34.8,46.0,0.4,730.20825,14604.165,0.2,121789.98,107185.815,0.8800873027485513,0"
Cash loans,F,N,Y,2,198000.0,641173.5,23157.0,553500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.01885,-17199,-768,-63.0,-735,0.0,1,1,1,1,1,0,Private service staff,4.0,2,2,THURSDAY,13,0,0,0,0,0,0,Other,0.8427634659543568,0.6816988025574287,0.7544061731797895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-2411.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,333720.0,0.0,0.0,0.0,-1904.0,16290.0,0.0,2.0,0.0,0.0,0.0,9.0,936475.0,965679.5,41918.495,105750.0,0.08886348815081319,31.555555555555557,-534.1111111111111,4.0,5.0,0.4444444444444444,77.0,-20.948051948051948,8.0,0.03896103896103896,687.5251948051948,52939.44,0.07792207792207792,1304067.51,1251128.07,0.9594043716341035,0
Cash loans,M,N,Y,0,121500.0,454500.0,15151.5,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-21077,-1288,-5474.0,-4270,0.0,1,1,0,1,1,0,Drivers,2.0,2,2,FRIDAY,10,0,0,0,0,1,1,Transport: type 4,0.8045861213121414,0.7197985370372056,0.722392890081304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0.0,0.0,-1541.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,2329694.46,1147764.6,0.0,0.0,-1552.090909090909,0.0,6.0,5.0,0.4926674376003796,0.0,0.5454545454545454,4.0,288337.5,299743.875,18290.50875,1695.0,0.03465609887845247,24.0,-1716.25,4.0,0.0,1.0,71.0,-17.154929577464788,21.0,0.08450704225352113,814.1919718309861,57807.63000000001,0.08450704225352113,1974011.625,1916203.995,0.9707156587793652,0
"Cash loans,F,N,Y,0,99000.0,247275.0,17338.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.006207,-23920,365243,-9817.0,-4969,0.0,1,0,0,1,1,0,0,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,0.0,0.6507647995068742,0.7517237147741489,0.0,0.0,0.9851,0.0,0.0,0.04,0.0345,0.3333,0.0,0.0566,0.0,0.0922,0.0,0.0,0.0,0.0,0.9851,0.0,0.0,0.0403,0.0345,0.3333,0.0,0.0579,0.0,0.096,0.0,0.0,0.0,0.0,0.9851,0.0,0.0,0.04,0.0345,0.3333,0.0,0.0576,0.0,0.0938,0.0,0.0,0,block of flats,0.0786,""Stone, brick"",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,438054.39,89351.46,0.0,0.0,-554.0,0.0,1.0,2.0,0.20397343809292723,0.0,0.3333333333333333,4.0,339485.625,368978.625,18560.14875,1500.0,0.045395811308028396,18.0,-1789.0,4.0,0.0,1.0,64.0,-5.109375,3.0,0.140625,422.4192187500001,27034.830000000005,0.09375,2076068.79,2049033.96,0.9869778736956013,0"
"Revolving loans,M,Y,Y,0,180000.0,540000.0,27000.0,540000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.025164,-16126,-1761,-8236.0,-4292,3.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,8,0,0,0,0,0,0,Business Entity Type 3,0.0,0.7380532835697358,0.6058362647264226,0.0814,0.0994,0.9831,0.7688,0.0142,0.0,0.2069,0.1667,0.2083,0.1404,0.0656,0.0771,0.0039,0.0227,0.083,0.1032,0.9831,0.7779,0.0143,0.0,0.2069,0.1667,0.2083,0.1436,0.0716,0.0804,0.0039,0.0241,0.0822,0.0994,0.9831,0.7719,0.0143,0.0,0.2069,0.1667,0.2083,0.1429,0.0667,0.0785,0.0039,0.0232,org spec account,block of flats,0.0734,""Stone, brick"",No,1.0,0.0,1.0,0.0,-540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,12637260.0,0.0,0.0,0.0,-1493.25,0.0,1.0,3.0,0.0,0.0,0.25,2.0,393750.0,481817.25,28721.925,0.0,0.0,21.0,-494.0,1.0,1.0,0.5,17.0,-0.5294117647058824,0.0,0.0,0.0,0.0,0.0,482640.795,482640.795,1.0,0"
"Cash loans,M,N,Y,0,202500.0,1193580.0,35028.0,855000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.025164,-17482,-1262,-1182.0,-1029,0.0,1,1,0,1,0,0,Laborers,2.0,2,2,TUESDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.0,0.306840586048305,0.3201633668633456,0.1309,0.125,0.996,0.9456,0.0822,0.16,0.1379,0.25,0.2917,0.0142,0.1059,0.1267,0.0039,0.0078,0.1334,0.1297,0.996,0.9477,0.083,0.1611,0.1379,0.25,0.2917,0.0145,0.1157,0.132,0.0039,0.0082,0.1322,0.125,0.996,0.9463,0.0827,0.16,0.1379,0.25,0.2917,0.0144,0.1077,0.129,0.0039,0.0079,org spec account,block of flats,0.1463,""Stone, brick"",No,0.0,0.0,0.0,0.0,-1075.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,9527634.0,3220456.5,0.0,0.0,-1104.8,0.0,3.0,2.0,0.33801219694207396,0.0,0.6,6.0,242617.5,338818.5,16749.915,3820.5,0.1089090909090909,23.666666666666668,-1432.0,4.0,2.0,0.6666666666666666,20.0,-4.1,0.0,0.0,0.0,0.0,0.0,268547.58,268547.58,1.0,1"
Cash loans,F,N,Y,0,202500.0,604152.0,29196.0,540000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.009175,-16971,-475,-3148.0,-513,0.0,1,1,0,1,1,0,Laborers,2.0,2,2,MONDAY,12,0,1,1,0,1,1,Industry: type 1,0.0,0.0373152355612163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4.0,0.0,4.0,0.0,-458.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,22905.0,0.0,0.0,0.0,-75.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,394875.0,432694.125,38522.265,0.0,0.0,12.0,-544.5,3.0,0.0,0.75,67.0,-4.208955223880597,6.0,0.014925373134328358,0.0,0.0,0.0,1898737.2449999999,1898737.2449999999,1.0,0
Cash loans,F,N,N,0,135000.0,288873.0,16258.5,238500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007305,-13384,-3597,-45.0,-4409,0.0,1,1,1,1,1,0,Sales staff,2.0,3,3,THURSDAY,11,0,0,0,0,0,0,Self-employed,0.4682080567974757,0.6742032101473874,0.3996756156233169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,1.0,0.0,-1480.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,851747.85,552442.5,0.0,0.0,-819.1428571428571,0.0,5.0,2.0,0.648598643366109,0.0,0.7142857142857143,5.0,35602.2,55715.4,5747.8589999999995,4377.0,0.11639047300249705,8.0,-1066.6,5.0,0.0,1.0,58.0,-6.068965517241379,7.0,0.06896551724137931,279.473275862069,16209.45,0.10344827586206896,293628.6,277419.15,0.9447960791285319,1
Cash loans,F,N,Y,0,108000.0,746280.0,42970.5,675000.0,Unaccompanied,Pensioner,Higher education,Single / not married,House / apartment,0.010966,-23548,365243,-5745.0,-4576,0.0,1,0,0,1,0,0,0,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,0.0,0.7661378050275851,0.6848276586890367,0.2186,0.1232,0.9851,0.7959999999999999,0.0528,0.24,0.2069,0.3333,0.375,0.1154,0.1774,0.2113,0.0039,0.0051,0.2227,0.1279,0.9851,0.804,0.0533,0.2417,0.2069,0.3333,0.375,0.1181,0.1938,0.2202,0.0039,0.0054,0.2207,0.1232,0.9851,0.7987,0.0531,0.24,0.2069,0.3333,0.375,0.1175,0.1804,0.2151,0.0039,0.0052,reg oper spec account,block of flats,0.1903,Panel,No,0.0,0.0,0.0,0.0,-491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,742741.38,0.0,0.0,0.0,-2025.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,111199.5,111199.5,7959.8025,0.0,0.0,12.0,-317.6666666666667,2.0,0.0,0.6666666666666666,16.0,-11.8125,-6.0,0.0,0.0,0.0,0.0,164519.145,164519.145,1.0,0
Cash loans,M,N,Y,0,202500.0,661702.5,48280.5,598500.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.007114,-9827,-758,-4166.0,-2380,0.0,1,1,1,1,0,0,0,2.0,2,2,WEDNESDAY,12,0,0,0,0,1,1,Business Entity Type 3,0.0,0.6315186311742824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,0.0,1.0,0.0,-556.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45540.0,50689.5,6887.16,0.0,0.0,24.0,-313.6666666666667,1.0,1.0,0.3333333333333333,18.0,-6.555555555555555,0.0,0.0,0.0,0.0,0.0,123968.88,123968.88,1.0,0
Revolving loans,F,N,Y,1,90000.0,180000.0,9000.0,180000.0,Family,Working,Secondary / secondary special,Civil marriage,House / apartment,0.009334,-7974,-895,-6591.0,-642,0.0,1,1,1,1,0,0,Sales staff,3.0,2,2,MONDAY,10,0,0,0,0,0,0,Self-employed,0.0,0.535542260363498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1.0,1.0,1.0,1.0,-462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23667.75,25944.75,5334.75,0.0,0.0,6.0,-380.0,2.0,0.0,1.0,9.0,-8.666666666666666,-1.0,0.0,0.0,0.0,0.0,62647.604999999996,62647.604999999996,1.0,0
